mmsi,acqtime,longitude,latitude,speed_knots,cog_deg
667002070,2026-01-01 00:03:46+00:00,69.634483,22.567183,0.1,191.0
667002070,2026-01-01 01:18:36+00:00,69.637184,22.565916,0.3,32.0
667002070,2026-01-01 01:18:58+00:00,69.637199,22.56595,0.4,25.0
667002070,2026-01-01 01:24:38+00:00,69.638153,22.5676,1.8,41.0
667002070,2026-01-01 01:24:49+00:00,69.638214,22.567667,1.8,42.0
667002070,2026-01-01 01:24:53+00:00,69.638214,22.567667,1.8,42.0
667002070,2026-01-01 01:31:18+00:00,69.642502,22.569067,2.9,94.0
667002070,2026-01-01 01:36:40+00:00,69.646767,22.566683,3.3,140.0
667002070,2026-01-01 01:36:49+00:00,69.646851,22.566601,3.4,140.0
667002070,2026-01-01 01:36:53+00:00,69.646851,22.566601,3.4,140.0
667002070,2026-01-01 01:41:40+00:00,69.649017,22.562218,3.8,164.0
667002070,2026-01-01 01:42:39+00:00,69.6493,22.561167,4.0,166.0
667002070,2026-01-01 01:42:47+00:00,69.6493,22.561167,4.0,166.0
667002070,2026-01-01 01:46:29+00:00,69.65062,22.556784,4.5,160.0
667002070,2026-01-01 01:48:49+00:00,69.651787,22.554117,4.3,154.0
667002070,2026-01-01 01:48:53+00:00,69.651787,22.554117,4.3,154.0
667002070,2026-01-01 01:58:29+00:00,69.658714,22.546568,3.3,120.0
667002070,2026-01-01 02:13:00+00:00,69.671486,22.544649,3.7,109.0
667002070,2026-01-01 02:20:39+00:00,69.67543,22.54105,1.8,157.0
667002070,2026-01-01 02:25:39+00:00,69.675163,22.538716,1.5,214.0
667002070,2026-01-01 02:37:55+00:00,69.669769,22.537283,2.2,201.0
667002070,2026-01-01 02:52:35+00:00,69.674965,22.528151,2.8,190.0
667002070,2026-01-01 03:16:47+00:00,69.668869,22.51265,2.1,201.0
667002070,2026-01-01 03:38:03+00:00,69.664497,22.505617,0.7,211.0
667002070,2026-01-01 03:38:11+00:00,69.664451,22.505568,0.7,214.0
667002070,2026-01-01 03:40:56+00:00,69.6642,22.505216,0.7,206.0
667002070,2026-01-01 03:44:44+00:00,69.663696,22.50465,0.8,234.0
667002070,2026-01-01 03:46:28+00:00,69.663368,22.504417,0.6,230.0
667002070,2026-01-01 03:49:48+00:00,69.663002,22.5042,0.4,243.0
667002070,2026-01-01 03:50:13+00:00,69.662932,22.504183,0.4,254.0
667002070,2026-01-01 03:50:19+00:00,69.662903,22.504168,0.4,251.0
667002070,2026-01-01 06:13:53+00:00,69.660629,22.501916,0.1,196.0
667002070,2026-01-01 07:28:55+00:00,69.657364,22.503834,0.0,332.0
667002070,2026-01-01 12:08:04+00:00,69.657784,22.503017,0.3,198.0
667002070,2026-01-01 14:58:55+00:00,69.662598,22.503882,0.1,210.0
667002070,2026-01-01 19:19:51+00:00,69.662315,22.503183,0.1,201.0
667002070,2026-01-01 19:55:54+00:00,69.660217,22.501882,0.4,255.0
667002070,2026-01-01 20:07:57+00:00,69.658684,22.502167,0.3,286.0
667002070,2026-01-01 20:09:58+00:00,69.659317,22.501949,0.4,274.0
667002070,2026-01-01 20:22:51+00:00,69.657448,22.503567,0.2,330.0
667002070,2026-01-01 23:52:51+00:00,69.657448,22.5035,0.1,197.0
667002070,2026-01-02 00:07:51+00:00,69.6575,22.503401,0.1,200.0
667002070,2026-01-02 04:07:49+00:00,69.660697,22.501984,0.1,75.0
667002070,2026-01-02 10:13:51+00:00,69.657303,22.504017,0.1,354.0
667002070,2026-01-02 13:13:55+00:00,69.659233,22.502001,0.1,122.0
667002070,2026-01-02 13:19:51+00:00,69.659386,22.501467,1.5,187.0
667002070,2026-01-02 13:25:55+00:00,69.659332,22.4988,2.1,283.0
667002070,2026-01-02 13:54:00+00:00,69.643646,22.506018,1.4,280.0
667002070,2026-01-02 14:05:44+00:00,69.6343,22.513783,6.1,325.0
667002070,2026-01-02 14:05:57+00:00,69.6343,22.513783,6.1,325.0
667002070,2026-01-02 14:05:58+00:00,69.6343,22.513783,6.1,325.0
667002070,2026-01-02 14:17:42+00:00,69.6297,22.536501,7.5,355.0
667002070,2026-01-02 14:28:20+00:00,69.628685,22.55415,4.2,359.0
667002070,2026-01-02 14:29:51+00:00,69.628685,22.555834,3.9,0.0
667002070,2026-01-02 14:29:58+00:00,69.628685,22.555834,3.9,0.0
667002070,2026-01-02 14:34:00+00:00,69.628716,22.559899,3.0,1.0
667002070,2026-01-02 14:41:56+00:00,69.628586,22.5711,7.6,351.0
667002070,2026-01-02 14:42:09+00:00,69.628586,22.5711,7.6,351.0
667002070,2026-01-02 14:42:14+00:00,69.628433,22.571817,7.7,348.0
667002070,2026-01-02 14:42:17+00:00,69.628433,22.571817,7.7,348.0
667002070,2026-01-02 14:42:28+00:00,69.628433,22.571817,7.7,348.0
667002070,2026-01-02 14:46:41+00:00,69.62532,22.582233,9.7,349.0
667002070,2026-01-02 14:54:02+00:00,69.62445,22.603783,10.5,352.0
667002070,2026-01-02 14:54:05+00:00,69.62445,22.603783,10.5,352.0
667002070,2026-01-02 14:54:09+00:00,69.62445,22.603783,10.5,352.0
667002070,2026-01-02 14:54:18+00:00,69.62445,22.603783,10.5,352.0
667002070,2026-01-02 14:54:21+00:00,69.624367,22.604366,10.5,352.0
667002070,2026-01-02 14:54:29+00:00,69.624367,22.604366,10.5,352.0
667002070,2026-01-02 14:58:50+00:00,69.620468,22.616583,9.4,328.0
667002070,2026-01-02 15:06:02+00:00,69.600914,22.62435,11.7,287.0
667002070,2026-01-02 15:06:18+00:00,69.600914,22.62435,11.7,287.0
667002070,2026-01-02 15:23:01+00:00,69.541634,22.64175,11.9,280.0
667002070,2026-01-02 15:30:39+00:00,69.515503,22.640699,11.7,263.0
667002070,2026-01-02 15:33:50+00:00,69.503967,22.639233,11.6,261.0
667002070,2026-01-02 15:34:57+00:00,69.500069,22.63875,11.4,263.0
667002070,2026-01-02 15:35:00+00:00,69.500069,22.63875,11.4,263.0
667002070,2026-01-02 15:38:37+00:00,69.488403,22.637833,11.4,265.0
667002070,2026-01-02 15:42:34+00:00,69.474402,22.636917,11.2,266.0
667002070,2026-01-02 15:42:46+00:00,69.474402,22.636917,11.2,266.0
667002070,2026-01-02 15:42:49+00:00,69.474402,22.636917,11.2,266.0
667002070,2026-01-02 15:47:10+00:00,69.459351,22.63575,10.9,261.0
667002070,2026-01-02 15:51:37+00:00,69.44622,22.631651,10.7,246.0
667002070,2026-01-02 15:54:42+00:00,69.436203,22.628117,10.8,254.0
667002070,2026-01-02 15:54:57+00:00,69.436203,22.628117,10.8,254.0
667002070,2026-01-02 15:54:58+00:00,69.436203,22.628117,10.8,254.0
667002070,2026-01-02 16:07:55+00:00,69.39743,22.61775,10.0,252.0
667002070,2026-01-02 16:11:20+00:00,69.387398,22.614882,10.0,252.0
667002070,2026-01-02 16:19:04+00:00,69.364281,22.6082,10.4,251.0
667002070,2026-01-02 16:19:19+00:00,69.364281,22.6082,10.4,251.0
667002070,2026-01-02 16:20:46+00:00,69.359886,22.6068,10.4,250.0
667002070,2026-01-02 16:21:27+00:00,69.357315,22.605967,10.4,250.0
667002070,2026-01-02 16:21:28+00:00,69.357315,22.605967,10.4,250.0
667002070,2026-01-02 16:26:18+00:00,69.343582,22.601868,10.2,256.0
667002070,2026-01-02 16:31:13+00:00,69.329468,22.599182,8.2,257.0
667002070,2026-01-02 16:31:28+00:00,69.329468,22.599182,8.2,257.0
667002070,2026-01-02 16:35:48+00:00,69.319366,22.59675,7.3,256.0
667002070,2026-01-02 16:47:24+00:00,69.296051,22.5969,6.8,267.0
667002070,2026-01-02 16:55:38+00:00,69.278732,22.596718,7.0,276.0
667002070,2026-01-02 16:57:20+00:00,69.275352,22.597632,7.0,291.0
667002070,2026-01-02 17:10:27+00:00,69.249901,22.608316,7.2,293.0
667002070,2026-01-02 17:11:56+00:00,69.247116,22.609449,7.2,293.0
667002070,2026-01-02 17:24:06+00:00,69.222565,22.61985,7.4,295.0
667002070,2026-01-02 17:27:16+00:00,69.215599,22.622967,8.4,294.0
667002070,2026-01-02 17:33:58+00:00,69.198082,22.630367,10.2,294.0
667002070,2026-01-02 17:46:20+00:00,69.16288,22.645082,10.4,290.0
667002070,2026-01-02 17:50:06+00:00,69.151299,22.646633,10.2,269.0
667002070,2026-01-02 17:58:49+00:00,69.123581,22.64385,11.1,262.0
667002070,2026-01-02 17:58:50+00:00,69.123581,22.64385,11.1,262.0
667002070,2026-01-02 18:01:13+00:00,69.157913,22.64625,10.3,281.0
667002070,2026-01-02 18:12:21+00:00,69.078598,22.640132,10.9,267.0
667002070,2026-01-02 18:39:59+00:00,68.986748,22.634899,11.5,261.0
667002070,2026-01-02 18:46:45+00:00,68.963448,22.630432,11.9,256.0
667002070,2026-01-02 18:52:08+00:00,68.945435,22.624131,12.0,243.0
667002070,2026-01-02 18:56:30+00:00,68.932868,22.615632,12.1,226.0
667002070,2026-01-02 19:05:17+00:00,68.91243,22.592533,12.2,207.0
667002070,2026-01-02 19:25:07+00:00,68.882019,22.52775,13.1,204.0
667002070,2026-01-02 19:57:05+00:00,68.829849,22.417418,14.1,202.0
667002070,2026-01-02 20:23:25+00:00,68.786484,22.320017,14.8,202.0
667002070,2026-01-02 20:28:38+00:00,68.777786,22.300318,14.8,200.0
667002070,2026-01-02 20:28:43+00:00,68.777786,22.300318,14.8,200.0
667002070,2026-01-02 20:34:54+00:00,68.769333,22.275632,14.9,195.0
667002070,2026-01-02 20:40:43+00:00,68.766151,22.252199,14.7,182.0
667002070,2026-01-02 20:59:00+00:00,68.763603,22.177099,14.7,181.0
667002070,2026-01-02 21:11:00+00:00,68.764214,22.1289,14.5,181.0
667002070,2026-01-02 21:17:06+00:00,68.759453,22.104733,14.7,194.0
667002070,2026-01-02 21:23:15+00:00,68.750549,22.080767,14.6,200.0
667002070,2026-01-02 21:29:12+00:00,68.737167,22.061001,14.3,225.0
667002070,2026-01-02 21:35:06+00:00,68.716904,22.047182,14.5,236.0
667002070,2026-01-02 21:45:39+00:00,68.677879,22.023867,14.5,238.0
667002070,2026-01-02 21:47:12+00:00,68.672264,22.020682,14.5,238.0
667002070,2026-01-02 21:47:18+00:00,68.672264,22.020682,14.5,238.0
667002070,2026-01-02 21:53:13+00:00,68.649765,22.007916,14.6,238.0
667002070,2026-01-02 21:53:19+00:00,68.649765,22.007916,14.6,238.0
667002070,2026-01-02 22:36:12+00:00,68.490868,21.917549,14.4,238.0
667002070,2026-01-02 22:41:54+00:00,68.469971,21.905283,14.5,238.0
667002070,2026-01-02 22:42:00+00:00,68.469971,21.905283,14.5,238.0
667002070,2026-01-02 23:17:55+00:00,68.333054,21.83375,14.6,242.0
667002070,2026-01-02 23:32:12+00:00,68.278732,21.806084,14.6,241.0
667002070,2026-01-02 23:42:00+00:00,68.240448,21.788349,14.4,245.0
667002070,2026-01-02 23:58:15+00:00,68.178,21.760217,14.3,243.0
667002070,2026-01-03 00:06:07+00:00,68.147864,21.746634,14.4,245.0
667002070,2026-01-03 00:32:15+00:00,68.047614,21.702133,14.3,244.0
667002070,2026-01-03 00:44:50+00:00,67.999298,21.67985,14.3,243.0
667002070,2026-01-03 00:45:36+00:00,67.995949,21.678249,14.3,242.0
667002070,2026-01-03 00:49:32+00:00,67.995949,21.678249,14.3,242.0
667002070,2026-01-03 00:54:20+00:00,67.963531,21.662148,14.3,241.0
667002070,2026-01-03 04:59:39+00:00,67.016296,21.205883,14.6,244.0
667002070,2026-01-03 05:03:39+00:00,66.989166,21.193715,14.4,243.0
667002070,2026-01-03 05:52:32+00:00,66.804931,21.106783,13.9,241.0
667002070,2026-01-03 05:54:08+00:00,66.79885,21.103832,13.8,242.0
667002070,2026-01-03 05:54:12+00:00,66.79885,21.103832,13.8,242.0
667002070,2026-01-03 06:10:53+00:00,66.73838,21.074617,13.8,241.0
667002070,2026-01-03 06:22:53+00:00,66.695366,21.052633,13.9,240.0
667002070,2026-01-03 06:32:31+00:00,66.660185,21.034849,13.9,241.0
667002070,2026-01-03 07:06:00+00:00,66.535583,20.972401,14.4,242.0
667002070,2026-01-03 07:19:24+00:00,66.484566,20.947599,14.6,243.0
667002070,2026-01-03 07:31:14+00:00,66.438637,20.925916,14.5,243.0
667002070,2026-01-03 08:03:31+00:00,66.314452,20.8678,14.6,244.0
667002070,2026-01-03 08:04:35+00:00,66.309731,20.865632,14.6,243.0
667002070,2026-01-03 08:13:01+00:00,66.277297,20.850834,14.5,244.0
667002070,2026-01-03 08:13:03+00:00,66.277297,20.850834,14.5,244.0
667002070,2026-01-03 09:01:19+00:00,66.091736,20.768118,14.4,244.0
667002070,2026-01-03 09:21:49+00:00,66.013214,20.732533,14.5,244.0
667002070,2026-01-03 09:51:24+00:00,65.898765,20.681167,14.3,242.0
667002070,2026-01-03 10:03:41+00:00,65.852385,20.658751,14.3,242.0
667002070,2026-01-03 10:11:49+00:00,65.82225,20.644283,14.3,243.0
667002070,2026-01-03 10:14:16+00:00,65.8124,20.639482,14.3,242.0
667002070,2026-01-03 10:14:18+00:00,65.8124,20.639482,14.3,242.0
667002070,2026-01-03 10:23:55+00:00,65.776497,20.622017,14.3,242.0
667002070,2026-01-03 10:26:16+00:00,65.767196,20.617415,14.3,242.0
667002070,2026-01-03 10:26:18+00:00,65.767196,20.617415,14.3,242.0
667002070,2026-01-03 10:48:07+00:00,65.68692,20.576699,14.1,242.0
667002070,2026-01-03 10:50:39+00:00,65.676804,20.5718,14.3,243.0
667002070,2026-01-03 10:50:43+00:00,65.676804,20.5718,14.3,243.0
667002070,2026-01-03 11:03:30+00:00,65.628868,20.549316,14.2,245.0
667002070,2026-01-03 11:12:19+00:00,65.595596,20.535,14.1,245.0
667002070,2026-01-03 11:24:25+00:00,65.549469,20.515318,14.1,246.0
667002070,2026-01-03 11:26:28+00:00,65.541168,20.511749,14.0,244.0
667002070,2026-01-03 11:28:23+00:00,65.534164,20.508516,13.9,243.0
667002070,2026-01-03 11:28:24+00:00,65.534164,20.508516,13.9,243.0
667002070,2026-01-03 11:36:43+00:00,65.503867,20.494101,14.1,243.0
667002070,2026-01-03 11:40:29+00:00,65.489349,20.486967,14.1,242.0
667002070,2026-01-03 11:40:31+00:00,65.489349,20.486967,14.1,242.0
667002070,2026-01-03 11:49:31+00:00,65.456314,20.47085,14.4,242.0
667002070,2026-01-03 11:51:03+00:00,65.449753,20.467683,14.2,242.0
667002070,2026-01-03 11:52:36+00:00,65.444199,20.465,14.2,242.0
667002070,2026-01-03 11:52:37+00:00,65.444199,20.465,14.2,242.0
667002070,2026-01-03 12:01:38+00:00,65.410965,20.449066,14.1,242.0
667002070,2026-01-03 12:03:09+00:00,65.404731,20.446083,14.1,242.0
667002070,2026-01-03 12:04:41+00:00,65.399269,20.443451,14.1,242.0
667002070,2026-01-03 12:04:42+00:00,65.399269,20.443451,14.1,242.0
667002070,2026-01-03 12:25:49+00:00,65.321999,20.4056,13.9,242.0
667002070,2026-01-03 12:49:58+00:00,65.233971,20.362417,14.0,242.0
667002070,2026-01-03 12:54:29+00:00,65.216469,20.353901,14.2,242.0
667002070,2026-01-03 13:05:10+00:00,65.176413,20.335083,14.1,243.0
667002070,2026-01-03 13:15:59+00:00,65.136398,20.316233,14.1,243.0
667002070,2026-01-03 13:26:05+00:00,65.09845,20.298767,14.2,244.0
667002070,2026-01-03 13:29:21+00:00,65.085601,20.292882,14.2,244.0
667002070,2026-01-03 13:41:22+00:00,65.039901,20.272249,14.1,244.0
667002070,2026-01-03 13:44:21+00:00,65.028801,20.267233,13.9,244.0
667002070,2026-01-03 13:50:08+00:00,65.007712,20.257732,13.8,244.0
667002070,2026-01-03 13:58:39+00:00,64.975334,20.243082,14.0,244.0
667002070,2026-01-03 14:00:05+00:00,64.969702,20.240566,13.9,243.0
667002070,2026-01-03 14:00:07+00:00,64.969702,20.240566,13.9,243.0
667002070,2026-01-03 14:14:33+00:00,64.919264,20.212982,13.8,238.0
667002070,2026-01-03 14:26:48+00:00,64.87632,20.188049,13.7,236.0
667002070,2026-01-03 14:35:43+00:00,64.846351,20.169167,14.1,236.0
667002070,2026-01-03 14:38:48+00:00,64.834784,20.16255,14.2,239.0
667002070,2026-01-03 14:42:54+00:00,64.819717,20.154583,14.3,241.0
667002070,2026-01-03 14:50:55+00:00,64.790031,20.139668,14.2,241.0
667002070,2026-01-03 14:59:45+00:00,64.757767,20.123667,14.2,242.0
667002070,2026-01-03 15:06:57+00:00,64.72995,20.110083,14.3,243.0
667002070,2026-01-03 15:11:30+00:00,64.713615,20.102367,14.4,243.0
667002070,2026-01-03 15:23:42+00:00,64.666847,20.080683,14.4,244.0
667002070,2026-01-03 15:33:21+00:00,64.630363,20.063299,14.4,242.0
667002070,2026-01-03 15:37:29+00:00,64.641729,20.068832,14.4,243.0
667002070,2026-01-03 15:39:06+00:00,64.608597,20.052567,14.6,242.0
667002070,2026-01-03 16:21:08+00:00,64.446533,19.978783,14.2,244.0
667002070,2026-01-03 16:22:32+00:00,64.452698,19.981583,14.3,244.0
667002070,2026-01-03 16:25:52+00:00,64.428534,19.970833,14.3,244.0
667002070,2026-01-03 16:36:34+00:00,64.388465,19.9533,14.2,245.0
667002070,2026-01-03 16:51:55+00:00,64.329147,19.927517,14.4,245.0
667002070,2026-01-03 16:53:03+00:00,64.324432,19.925516,14.4,245.0
667002070,2026-01-03 16:53:06+00:00,64.324432,19.925516,14.4,245.0
667002070,2026-01-03 17:10:29+00:00,64.256935,19.896351,14.3,244.0
667002070,2026-01-03 17:12:17+00:00,64.24968,19.893183,14.2,245.0
667002070,2026-01-03 17:12:18+00:00,64.24968,19.893183,14.2,245.0
667002070,2026-01-03 17:23:30+00:00,64.207229,19.874582,14.3,244.0
667002070,2026-01-03 17:25:59+00:00,64.197685,19.870333,14.3,245.0
667002070,2026-01-03 17:29:21+00:00,64.184568,19.864599,14.4,245.0
667002070,2026-01-03 17:31:33+00:00,64.176047,19.860817,14.4,244.0
667002070,2026-01-03 17:31:37+00:00,64.176047,19.860817,14.4,244.0
667002070,2026-01-03 17:38:23+00:00,64.149962,19.849318,14.4,244.0
667002070,2026-01-03 18:11:21+00:00,64.020218,19.801468,14.0,245.0
667002070,2026-01-03 18:12:00+00:00,64.017632,19.800333,13.9,244.0
667002070,2026-01-03 18:12:07+00:00,64.017632,19.800333,13.9,244.0
667002070,2026-01-03 18:25:02+00:00,63.969433,19.777599,14.1,243.0
667002070,2026-01-03 18:31:25+00:00,63.946098,19.76635,14.2,242.0
667002070,2026-01-03 18:59:43+00:00,63.84325,19.715982,13.9,242.0
667002070,2026-01-03 19:02:02+00:00,63.835068,19.711832,14.0,242.0
667002070,2026-01-03 19:14:29+00:00,63.788799,19.688368,14.0,241.0
667002070,2026-01-03 19:39:08+00:00,63.699184,19.642616,14.2,242.0
667002070,2026-01-03 20:00:41+00:00,63.621735,19.605284,13.5,242.0
667002070,2026-01-03 20:02:23+00:00,63.615868,19.602399,13.4,242.0
667002070,2026-01-03 20:14:32+00:00,63.573032,19.581034,13.5,242.0
667002070,2026-01-03 20:37:28+00:00,63.49025,19.540916,14.0,243.0
667002070,2026-01-03 20:38:14+00:00,63.487568,19.539632,13.9,243.0
667002070,2026-01-03 20:55:15+00:00,63.425568,19.51,13.7,242.0
667002070,2026-01-03 21:02:06+00:00,63.400848,19.497999,13.8,243.0
667002070,2026-01-03 21:02:10+00:00,63.400848,19.497999,13.8,243.0
667002070,2026-01-03 21:18:40+00:00,63.341351,19.469784,13.7,243.0
667002070,2026-01-03 21:44:50+00:00,63.247318,19.4252,13.7,242.0
667002070,2026-01-03 21:56:50+00:00,63.204201,19.403799,13.7,242.0
667002070,2026-01-03 22:37:40+00:00,63.057152,19.332718,13.8,244.0
667002070,2026-01-03 22:42:16+00:00,63.040085,19.324649,13.9,243.0
667002070,2026-01-03 22:48:19+00:00,63.043765,19.326418,13.9,243.0
667002070,2026-01-03 22:51:31+00:00,63.005797,19.308384,14.1,243.0
667002070,2026-01-03 23:49:40+00:00,62.792252,19.20665,13.8,242.0
667002070,2026-01-04 00:01:23+00:00,62.749985,19.185617,13.7,242.0
667002070,2026-01-04 00:16:50+00:00,62.695049,19.157818,14.0,241.0
667002070,2026-01-04 00:35:54+00:00,62.624718,19.123266,14.0,243.0
667002070,2026-01-04 00:44:34+00:00,62.592449,19.108183,14.1,243.0
667002070,2026-01-04 00:53:24+00:00,62.559181,19.092716,14.0,243.0
667002070,2026-01-04 01:34:04+00:00,62.41,19.023184,14.1,243.0
667002070,2026-01-04 02:17:24+00:00,62.250999,18.944767,14.0,241.0
667002070,2026-01-04 02:29:29+00:00,62.2071,18.922283,14.0,241.0
667002070,2026-01-04 02:41:35+00:00,62.163082,18.89995,14.1,241.0
667002070,2026-01-04 02:46:57+00:00,62.143616,18.890167,14.2,242.0
667002070,2026-01-04 02:59:33+00:00,62.096466,18.867867,14.2,243.0
667002070,2026-01-04 03:13:24+00:00,62.044167,18.843468,14.1,244.0
667002070,2026-01-04 03:41:45+00:00,61.940102,18.79525,14.2,242.0
667002070,2026-01-04 08:32:23+00:00,60.90435,18.297117,14.0,241.0
667002070,2026-01-04 08:39:19+00:00,60.861099,18.275066,14.1,241.0
667002070,2026-01-04 09:51:43+00:00,60.598583,18.142567,14.1,244.0
667002070,2026-01-04 14:49:34+00:00,59.479233,17.613466,14.5,243.0
667002070,2026-01-04 15:13:59+00:00,59.385132,17.570066,14.6,245.0
667002070,2026-01-04 16:00:46+00:00,59.207684,17.49205,14.3,245.0
667002070,2026-01-04 17:48:17+00:00,58.806583,17.306417,14.4,242.0
667002070,2026-01-04 23:04:15+00:00,57.659199,16.727716,13.8,244.0
667002070,2026-01-05 01:29:59+00:00,57.134833,16.476866,13.9,243.0
667002070,2026-01-05 13:13:00+00:00,54.566367,15.229033,14.7,242.0
667002070,2026-01-05 14:32:34+00:00,54.2686,15.076933,14.7,242.0
667002070,2026-01-05 15:58:53+00:00,53.945148,14.924082,14.2,242.0
667002070,2026-01-05 18:19:05+00:00,53.436534,14.660833,14.1,243.0
667002070,2026-01-05 18:58:50+00:00,53.295333,14.590917,13.8,243.0
667002070,2026-01-05 20:35:48+00:00,52.946583,14.455216,13.5,255.0
667002070,2026-01-05 22:12:20+00:00,52.591984,14.346117,14.0,252.0
667002070,2026-01-05 23:26:01+00:00,52.311401,14.260533,14.2,252.0
667002070,2026-01-06 00:26:32+00:00,52.077583,14.1896,14.3,251.0
667002070,2026-01-06 02:11:41+00:00,51.685066,14.051617,13.6,252.0
667002070,2026-01-06 02:19:23+00:00,51.656399,14.042983,13.6,253.0
667002070,2026-01-06 04:31:34+00:00,51.150002,13.905733,14.0,254.0
667002070,2026-01-06 06:07:49+00:00,50.77785,13.799067,13.7,249.0
667002070,2026-01-06 06:55:16+00:00,50.604965,13.735583,13.5,247.0
667002070,2026-01-06 07:12:43+00:00,50.543316,13.70865,13.6,245.0
667002070,2026-01-06 08:41:13+00:00,50.213348,13.59825,13.7,251.0
667002070,2026-01-06 08:48:53+00:00,50.184334,13.58865,13.8,252.0
667002070,2026-01-06 10:08:31+00:00,49.8881,13.4945,13.7,253.0
667002070,2026-01-06 11:36:45+00:00,49.561432,13.39395,13.6,252.0
667002070,2026-01-06 13:16:09+00:00,49.197384,13.275567,13.2,254.0
667002070,2026-01-06 13:42:01+00:00,49.102615,13.251849,13.2,255.0
667002070,2026-01-06 14:07:37+00:00,49.009716,13.225949,13.3,251.0
667002070,2026-01-06 14:46:43+00:00,48.867064,13.184082,13.2,254.0
667002070,2026-01-06 14:58:44+00:00,48.823284,13.173083,13.2,255.0
667002070,2026-01-06 16:12:40+00:00,48.554382,13.10815,13.1,253.0
667002070,2026-01-06 17:16:45+00:00,48.320732,13.036967,13.5,253.0
667002070,2026-01-06 18:05:33+00:00,48.143268,12.979517,13.5,249.0
667002070,2026-01-06 20:00:05+00:00,47.742619,12.831383,13.5,250.0
667002070,2026-01-06 20:12:06+00:00,47.6992,12.8159,13.6,250.0
667002070,2026-01-06 20:40:49+00:00,47.5947,12.7797,13.5,250.0
667002070,2026-01-06 21:00:04+00:00,47.523884,12.756633,13.8,251.0
667002070,2026-01-06 21:53:14+00:00,47.326351,12.692617,13.8,253.0
667002070,2026-01-06 22:29:17+00:00,47.191784,12.6515,13.7,253.0
667002070,2026-01-06 23:12:44+00:00,47.028084,12.60275,13.9,253.0
667002070,2026-01-06 23:18:23+00:00,47.006515,12.596267,13.8,253.0
667002070,2026-01-07 00:09:16+00:00,46.812901,12.537033,14.4,252.0
667002070,2026-01-07 00:36:46+00:00,46.706699,12.510067,14.0,254.0
667002070,2026-01-07 00:55:34+00:00,46.634167,12.488417,14.1,251.0
667002070,2026-01-07 02:57:47+00:00,46.164032,12.329367,14.2,248.0
667002070,2026-01-07 03:10:59+00:00,46.113602,12.31175,14.4,253.0
667002070,2026-01-07 03:43:45+00:00,45.987167,12.275733,14.1,253.0
667002070,2026-01-07 04:08:47+00:00,45.892632,12.245767,14.1,251.0
667002070,2026-01-07 04:29:09+00:00,45.815818,12.220466,14.0,251.0
667002070,2026-01-07 06:14:43+00:00,45.423831,12.10475,13.7,252.0
667002070,2026-01-07 06:42:46+00:00,45.319698,12.069817,14.0,250.0
667002070,2026-01-07 07:06:56+00:00,45.228916,12.038349,14.1,250.0
667002070,2026-01-07 07:15:49+00:00,45.195267,12.027,14.1,251.0
667002070,2026-01-07 07:34:29+00:00,45.124668,12.003383,14.3,251.0
667002070,2026-01-07 07:46:08+00:00,45.079201,11.98835,14.3,251.0
667002070,2026-01-07 08:21:34+00:00,44.934319,11.9966,15.1,290.0
667002070,2026-01-07 09:00:01+00:00,44.778667,12.055183,15.4,291.0
667002070,2026-01-07 09:55:18+00:00,44.557835,12.141833,15.3,291.0
667002070,2026-01-07 11:11:37+00:00,44.250168,12.265167,15.4,292.0
667002070,2026-01-07 11:14:47+00:00,44.236851,12.270417,15.3,291.0
667002070,2026-01-07 11:38:39+00:00,44.14315,12.30825,14.9,292.0
667002070,2026-01-07 12:41:40+00:00,43.899582,12.404949,14.7,292.0
667002070,2026-01-07 12:51:27+00:00,43.861618,12.420216,14.7,292.0
667002070,2026-01-07 13:28:48+00:00,43.720268,12.477817,14.4,292.0
667002070,2026-01-07 13:43:35+00:00,43.664398,12.500767,14.3,292.0
667002070,2026-01-07 14:03:39+00:00,43.589401,12.531317,14.1,292.0
667002070,2026-01-07 14:37:27+00:00,43.465485,12.582367,13.9,293.0
667002070,2026-01-07 15:04:31+00:00,43.370419,12.631199,13.2,307.0
667002070,2026-01-07 15:06:33+00:00,43.364017,12.63635,13.2,310.0
667002070,2026-01-07 15:27:19+00:00,43.327316,12.698967,13.0,332.0
667002070,2026-01-07 15:51:30+00:00,43.289665,12.78065,13.6,337.0
667002070,2026-01-07 16:14:20+00:00,43.253368,12.862783,14.4,335.0
667002070,2026-01-07 16:44:06+00:00,43.199532,12.973466,15.0,333.0
667002070,2026-01-07 16:52:05+00:00,43.184418,13.00325,14.8,333.0
667002070,2026-01-07 17:11:19+00:00,43.147301,13.072717,14.7,333.0
667002070,2026-01-07 17:52:30+00:00,43.0755,13.220183,13.5,335.0
667002070,2026-01-07 18:04:42+00:00,43.046515,13.254883,13.6,307.0
667002070,2026-01-07 18:39:50+00:00,42.940151,13.339582,14.3,310.0
667002070,2026-01-07 18:52:48+00:00,42.896965,13.37475,14.8,309.0
667002070,2026-01-07 20:23:55+00:00,42.622032,13.633616,14.5,332.0
667002070,2026-01-07 20:58:18+00:00,42.556499,13.755283,14.6,331.0
667002070,2026-01-07 21:40:36+00:00,42.473618,13.906367,14.6,331.0
667002070,2026-01-07 21:52:48+00:00,42.449566,13.948717,14.6,330.0
667002070,2026-01-07 22:25:11+00:00,42.382648,14.065883,14.6,330.0
