"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2025-02-13 00:00:00",32,45,24,5,21,98.42857142857143,114.42857142857143
"2025-02-14 00:00:00",39,50,18,3,29,110.85714285714286,108.14285714285714
"2025-02-15 00:00:00",33,32,11,4,23,111.71428571428571,114.57142857142857
"2025-02-16 00:00:00",29,39,14,5,17,111.42857142857143,114.14285714285714
"2025-02-17 00:00:00",39,46,13,7,42,117.14285714285714,109.85714285714286
"2025-02-18 00:00:00",39,44,18,6,32,122.14285714285714,105.42857142857143
"2025-02-19 00:00:00",41,43,15,4,32,127.71428571428571,101.71428571428571
"2025-02-20 00:00:00",41,41,12,8,23,127.42857142857143,99.57142857142857
"2025-02-21 00:00:00",36,33,12,6,21,123,98
"2025-02-22 00:00:00",41,39,9,7,28,126,92.42857142857143
"2025-02-23 00:00:00",32,30,19,4,23,126.57142857142857,92.71428571428571
"2025-02-24 00:00:00",37,39,14,9,27,123.57142857142857,93.85714285714286
"2025-02-25 00:00:00",39,37,16,5,21,120.57142857142857,96.57142857142857
"2025-02-26 00:00:00",30,39,14,7,24,117.57142857142857,98.57142857142857
"2025-02-27 00:00:00",29,38,11,3,12,113,103
"2025-02-28 00:00:00",15,0,1,2,7,101.14285714285714,109.85714285714286
"2025-03-01 00:00:00",40,39,15,3,24,100.71428571428571,117.71428571428571
"2025-03-02 00:00:00",37,39,15,7,39,104.85714285714286,125.71428571428571
"2025-03-03 00:00:00",42,42,13,8,28,105.85714285714286,134.14285714285714
"2025-03-04 00:00:00",36,31,14,6,15,103.57142857142857,132.28571428571428
"2025-03-05 00:00:00",38,48,13,4,34,106.85714285714286,136.42857142857142
"2025-03-06 00:00:00",41,41,14,10,21,111.71428571428571,139.14285714285714
"2025-03-07 00:00:00",45,40,8,4,28,126,143.57142857142858
"2025-03-08 00:00:00",37,39,14,5,20,125.14285714285714,142.85714285714286
"2025-03-09 00:00:00",40,37,13,9,26,123.42857142857143,141.28571428571428
"2025-03-10 00:00:00",37,39,18,5,15,120.71428571428571,142.14285714285714
"2025-03-11 00:00:00",1,1,0,2,1,106.85714285714286,150.14285714285714
"2025-03-12 00:00:00",37,48,26,6,21,107,153.28571428571428
"2025-03-13 00:00:00",39,46,27,4,36,110.57142857142857,154
"2025-03-14 00:00:00",38,42,17,5,20,110.14285714285714,153
"2025-03-15 00:00:00",36,27,13,6,23,108.71428571428571,157.42857142857142
"2025-03-16 00:00:00",35,34,13,6,23,106.71428571428571,140.71428571428572
