"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-01-01 00:00:00",0,0,0,0,0,,
"2019-01-02 00:00:00",0,0,0,0,31782,,
"2019-01-03 00:00:00",0,0,0,0,247528,,
"2019-01-04 00:00:00",0,0,0,0,56579,,
"2019-01-05 00:00:00",0,0,0,0,181900,,
"2019-01-06 00:00:00",0,0,0,0,214314,,
"2019-01-07 00:00:00",0,0,0,0,93047,117878.57142857143,
"2019-01-08 00:00:00",0,0,0,0,165008,141451.14285714287,
"2019-01-09 00:00:00",0,0,0,0,0,136910.85714285713,
"2019-01-10 00:00:00",0,0,0,0,0,101549.71428571429,
"2019-01-11 00:00:00",0,0,0,0,0,93467,
"2019-01-12 00:00:00",0,0,0,0,381972,122048.71428571429,
"2019-01-13 00:00:00",0,0,0,0,255712,127962.71428571429,
"2019-01-14 00:00:00",0,0,0,0,99226,128845.42857142857,
"2019-01-15 00:00:00",0,0,0,0,170009,129559.85714285714,
"2019-01-16 00:00:00",0,0,0,0,106574,144784.7142857143,
"2019-01-17 00:00:00",0,0,0,0,0,144784.7142857143,
"2019-01-18 00:00:00",0,0,0,0,111419,160701.7142857143,
"2019-01-19 00:00:00",0,0,0,0,263259,143742.7142857143,
"2019-01-20 00:00:00",0,0,0,0,0,107212.42857142857,
"2019-01-21 00:00:00",0,0,0,0,1837,93299.71428571429,
"2019-01-22 00:00:00",0,0,0,0,293078,110881,
"2019-01-23 00:00:00",0,0,0,0,281002,135799.2857142857,
"2019-01-24 00:00:00",0,0,0,0,294962,177936.7142857143,
"2019-01-25 00:00:00",0,0,0,0,362762,213842.85714285713,
"2019-01-26 00:00:00",0,0,0,0,150295,197705.14285714287,
"2019-01-27 00:00:00",0,0,0,0,385310,252749.42857142858,
"2019-01-28 00:00:00",0,0,0,0,332467,299982.28571428574,
"2019-01-29 00:00:00",0,0,0,0,49014,265116,
"2019-01-30 00:00:00",0,0,0,0,0,224972.85714285713,
"2019-01-31 00:00:00",0,0,0,0,258531,219768.42857142858,
"2019-02-01 00:00:00",0,0,0,0,0,167945.2857142857,
"2019-02-02 00:00:00",0,0,0,0,0,146474.57142857142,
"2019-02-03 00:00:00",0,0,0,0,0,91430.28571428571,
"2019-02-04 00:00:00",0,0,0,0,242620,78595,
"2019-02-05 00:00:00",0,0,0,0,0,71593,
"2019-02-06 00:00:00",0,0,0,0,283816,112138.14285714286,
"2019-02-07 00:00:00",0,0,0,0,369234,127952.85714285714,
"2019-02-08 00:00:00",0,0,0,0,170673,152334.7142857143,
"2019-02-09 00:00:00",0,0,0,0,111419,168251.7142857143,
"2019-02-10 00:00:00",0,0,0,0,0,168251.7142857143,
"2019-02-11 00:00:00",0,0,0,0,8359,134785.85714285713,
"2019-02-12 00:00:00",0,0,0,0,0,134785.85714285713,
"2019-02-13 00:00:00",0,0,0,0,0,94240.71428571429,
"2019-02-14 00:00:00",0,0,0,0,0,41493,
"2019-02-15 00:00:00",0,0,0,0,0,17111.14285714286,
"2019-02-16 00:00:00",0,0,0,0,397776,58019.28571428572,
"2019-02-17 00:00:00",0,0,0,0,0,58019.28571428572,
"2019-02-18 00:00:00",0,0,0,0,0,56825.142857142855,
"2019-02-19 00:00:00",0,0,0,0,100327,71157.57142857143,
"2019-02-20 00:00:00",0,0,0,0,111419,87074.57142857143,
"2019-02-21 00:00:00",0,0,0,0,0,87074.57142857143,
"2019-02-22 00:00:00",0,0,0,0,111419,102991.57142857143,
"2019-02-23 00:00:00",0,0,0,0,382693,100836.85714285714,
"2019-02-24 00:00:00",0,0,0,0,0,100836.85714285714,
"2019-02-25 00:00:00",0,0,0,0,92615,114067.57142857143,
"2019-02-26 00:00:00",0,0,0,0,530784,175561.42857142858,
"2019-02-27 00:00:00",0,0,0,0,0,159644.42857142858,
"2019-02-28 00:00:00",0,0,0,0,111419,175561.42857142858,
"2019-03-01 00:00:00",0,0,0,0,111419,175561.42857142858,
"2019-03-02 00:00:00",0,0,0,0,0,120891,
"2019-03-03 00:00:00",0,0,0,0,0,120891,
"2019-03-04 00:00:00",0,0,0,0,96491,121444.71428571429,
"2019-03-05 00:00:00",0,0,0,0,232236,78795,
"2019-03-06 00:00:00",0,0,0,0,233991,112222.28571428571,
"2019-03-07 00:00:00",0,0,0,0,127089,114460.85714285714,
"2019-03-08 00:00:00",0,0,0,0,370137,151420.57142857142,
"2019-03-09 00:00:00",0,0,0,0,0,151420.57142857142,
"2019-03-10 00:00:00",0,0,0,0,103670,166230.57142857142,
"2019-03-11 00:00:00",0,0,0,0,0,152446.14285714287,
"2019-03-12 00:00:00",0,0,0,0,256127,155859.14285714287,
"2019-03-13 00:00:00",0,0,0,0,211246,152609.85714285713,
"2019-03-14 00:00:00",0,0,0,0,0,134454.2857142857,
"2019-03-15 00:00:00",0,0,0,0,0,81577.57142857143,
"2019-03-16 00:00:00",0,0,0,0,309387,125775.71428571429,
"2019-03-17 00:00:00",0,0,0,0,0,110965.71428571429,
"2019-03-18 00:00:00",0,0,0,0,0,110965.71428571429,
"2019-03-19 00:00:00",0,0,0,0,0,74376.14285714286,
"2019-03-20 00:00:00",0,0,0,0,114647,60576.28571428572,
"2019-03-21 00:00:00",0,0,0,0,211827,90837.28571428571,
"2019-03-22 00:00:00",0,0,0,0,116100,107423,
"2019-03-23 00:00:00",0,0,0,0,0,63224.857142857145,
"2019-03-24 00:00:00",0,31678,0,0,0,67750.28571428571,
"2019-03-25 00:00:00",0,0,0,0,0,67750.28571428571,
"2019-03-26 00:00:00",0,0,0,0,0,67750.28571428571,
"2019-03-27 00:00:00",0,0,0,0,95450,65007.857142857145,
"2019-03-28 00:00:00",0,0,0,0,0,34746.857142857145,
"2019-03-29 00:00:00",0,0,0,0,0,18161.14285714286,
